RunID,Time,Latitude,Longitude,Elevation,Distance,HeartRate,Cadence,Speed
10031900700,2023-06-28T17:32:20.146000,52.28399167,4.506905,7.62,249.3000030517578,137,89.0,
10031900700,2023-06-28T17:32:21.146000,52.28401,4.50693,7.62,251.8999938964844,136,89.0,
10031900700,2023-06-28T17:32:22.146000,52.28403333,4.50695833,7.772,254.5,136,89.0,
10031900700,2023-06-28T17:32:23.146000,52.28405667,4.50698,7.772,257.3999938964844,135,89.0,
10031900700,2023-06-28T17:32:24.146000,52.284075,4.506995,7.925,260.1000061035156,135,89.0,
10031900700,2023-06-28T17:32:25.146000,52.28409833,4.50701667,7.925,262.3999938964844,135,89.0,
10031900700,2023-06-28T17:32:26.146000,52.28412667,4.50703833,7.925,265.29998779296875,135,89.0,
10031900700,2023-06-28T17:32:27.146000,52.28415833,4.50705833,7.925,268.3999938964844,134,89.0,
10031900700,2023-06-28T17:32:28.146000,52.28417667,4.50707167,8.077,271.8999938964844,134,89.0,
10031900700,2023-06-28T17:32:29.146000,52.28420667,4.50709167,8.077,274.70001220703125,135,89.0,
10031900700,2023-06-28T17:32:30.146000,52.284225,4.50710667,8.23,278.29998779296875,135,89.0,
10031900700,2023-06-28T17:32:31.146000,52.28424667,4.50712,8.23,281.20001220703125,135,89.0,
10031900700,2023-06-28T17:32:32.146000,52.28426667,4.50713333,8.23,283.79998779296875,135,89.0,
10031900700,2023-06-28T17:32:33.146000,52.28429167,4.50715167,8.23,286.3999938964844,135,89.0,
10031900700,2023-06-28T17:32:34.146000,52.28431,4.50716,8.23,289.5,135,89.0,
10031900700,2023-06-28T17:32:35.146000,52.28433167,4.507175,8.23,291.8999938964844,135,89.0,
10031900700,2023-06-28T17:32:36.146000,52.28435333,4.50719,8.077,294.0,135,89.0,
10031900700,2023-06-28T17:32:37.146000,52.28437667,4.50720667,8.077,296.0,135,89.0,
10031900700,2023-06-28T17:32:38.146000,52.28439,4.50721333,7.925,298.8999938964844,135,89.0,
